id,lk_store_id,alt_store_name_catch,store_pickup_available,store_type_labels,address_full,city,state,pin_code
482,ST303,Kalidasa Road,FALSE,FOFO,"Shop No 2813 D-1A, Ground Floor, Ganesh Arcade, Kalidasa Road, Above Green Leaf Hotel, Mysuru, Karnataka, 570002",Mysuru,Karnataka,570002
738,LKST622,Borivali,TRUE,COCO,"Shop No 2&3, Ground Floor, Geetanjali Apartment, Ramdas Sutrale Marg, Borivali West, Near Icici Bank, Mumbai, Maharashtra, 400092",Mumbai,Maharashtra,400092
994,ST421,Hazaribagh,FALSE,FOFO,"Shop No 235, Guru Gobind Singh Road, Near Annada Chowk, Hazaribagh, Jharkhand, 825301",Hazaribagh,Jharkhand,825301
1250,ST468,Shahjahanpur,FALSE,FOFO,"Nath Tower, Tareen Bahadur Ganj, Near Ghantaghar, Shahjahanpur, Uttar Pradesh, 242001",Shahjahanpur,Uttar Pradesh,242001
1506,LKST1281,Vishal Nagar,TRUE,COCO,"Shop No 5, Aishwarya Trade Center, Pimple Nilakh, Vishal Nagar, Opposite Pune Royal Hotel, Pune, Maharashtra, 411027",Pune,Maharashtra,411027
2018,LKST1889,Sector 17,TRUE,COCO,"SCF 58, Ground Floor, Sector 17, Huda Market, Gurugram, Haryana, 122001",Gurugram,Haryana,122001
227,LKST69,Chembur,TRUE,COCO,"11A, Ground Floor, Rajhans Building, Narayan Gajanan Acharya Marg, Chembur East, Opposite Chembur Railway Station, Mumbai, Maharashtra, 400071",Mumbai,Maharashtra,400071
483,LKST390,Kharadi,TRUE,COCO,"Shop No 11, Ground Floor, Pradeep Plaza, Dhole Patil Farm Road, Kharadi, Opposite Ganga Constella, Pune, Maharashtra, 411014",Pune,Maharashtra,411014
739,LKST600,Flagship Store Indiranagar 100 Ft Road,TRUE,COCO,"2003/1-1, Arihant Building, Second Stage, Indiranagar 100Ft Road, Arihant Building, Bengaluru, Karnataka, 560008",Bengaluru,Karnataka,560008
995,LKST779,Vastral,TRUE,COCO,"Silver Point Shop No 3, Nirant Char Rasta, Mahadevnagar Road, Vastral, Opposite Metro Pillar No 138, Ahmedabad, Gujarat, 382418",Ahmedabad,Gujarat,382418
1507,LKST1594,Ayapakkam,TRUE,COCO,"No 578/A,578/2, Village Ambattur, Ayyapakkam Road, Ambattur Taluk, Tiruvallur District, Next To Nayara Petrol Bunk, Chennai, Tamil Nadu, 600077",Chennai,Tamil Nadu,600077
1763,LKST1362,Rajuori Garden,TRUE,COCO,"J 13/56, Ground Floor, Block J, Main Road, Rajouri Garden, New Delhi, 110027",Delhi,Delhi,110027
2019,LKST1925,Sector 5 Kopar Khairane,TRUE,COCO,"Shop No 7 & 8, Aashiv Apartment, Plot No 74, Sector 5, Ghansoli Station Road, Kopar Khairane, Navi Mumbai, Maharashtra, 400709",Navi Mumbai,Maharashtra,400709
228,LKST70,"Sector 12, Dwarka",TRUE,COCO,"Shop G2 & G3, Ground Floor, Plot No 11, MLU Sector 12, Opposite Gold Croft Apartments, Dwarka, New Delhi, 110075",New Delhi,Delhi,110075
484,ST300,Kanchipuram,FALSE,FOFO,"Shop No 43A/77, Ground Floor, Gandhi Road, Kanchipuram, Opposite Punjab National Bank, Kanchipuram, Tamil Nadu, 631501",Kanchipuram,Tamil Nadu,631501
740,LKST520,Pallavaram,TRUE,COCO,"7/9, Pammal Main Road, Opposite Radiance Pride, Pallavaram, Muthamizh Nagar, Pammal, Chennai, Tamil Nadu, 600075",Chennai,Tamil Nadu,600075
996,LKST960,Kadma,TRUE,COCO,"Ground Floor, Narayan Complex, Kadma, Jamshedpur, Jharkhand, 831005",Jamshedpur,Jharkhand,831005
1252,LKST1217,Jagdamba Vizag,TRUE,COCO,"Ground Floor, Venu Regency, Ram Nagar, Jagdamba, Maddilapalem, Visakhapatnam, Andhra Pradesh, 530003",Visakhapatnam,Andhra Pradesh,530003
1508,LKST1545,Mall Road,TRUE,COCO,"Shop No 07, Ground Floor, Vivanta Mall, Mall Road, Solan, Himachal Pradesh, 173212",Solan,Himachal Pradesh,173212
2020,LKST1961,Mayur Vihar Phase II,TRUE,COCO,"183A, Ground Floor, Pocket A, Mayur Vihar Phase II, Delhi, 110091",Delhi,Delhi,110091
229,LKST71,Alaknanda Market,TRUE,COCO,"Shop No E 1/2, Ground Floor, Bhatia Complex, Alaknanda Market, New Delhi, 110019",New Delhi,Delhi,110019
485,LKST381,Kanakapura Road,TRUE,COCO,"Shop No 25/6/26/27/61, Ground Floor, Yelenchenahalli, Kanakpura Road, Near Yelenchanahalli Metro Station, Bengaluru, Karnataka, 560078",Bengaluru,Karnataka,560078
741,ST366,Valsad,FALSE,FOFO,"Shop No 2, Lillys Shoppee, Tithal Road, Near Bharat Dairy, Valsad, Gujarat, 396001",Valsad,Gujarat,396001
997,ST416,Villupuram,FALSE,FOFO,"No 510, East Pondy Road, Near Sacred Heart Convent, Villupuram, Tamil Nadu, 605602",Villupuram,Tamil Nadu,605602
1253,LKST970,Thodupuzha,TRUE,COCO,"Golden Tower, Golden Tower, Manakkad Junction, SH8, Pala Thodupuzha Road, Thodupuzha, Kerala, 685584",Thodupuzha,Kerala,685584
1509,LKST1439,Mansarover,TRUE,COCO,"61/253, Rajat Path, Mansarovar, Sector 5, Jaipur, Rajasthan, 302020",Jaipur,Rajasthan,302020
1765,LKST1533,Poranki Vijayawada,TRUE,COCO,"1-262/1 Poranki Gram Sri Rama Complex, Panchayat, Tadigadapa Centre MG Road, Penamaliri Mandal, Kankipadu Sub Reg Area, Krishna District, Vijayawada, Andhra Pradesh 521137",Vijayawada,Andhra Pradesh,521137
2021,LKST1659,Shahupuri,TRUE,COCO,"Shop No 03, Ground Floor, Arihant Chamber, 762, Karvir, Shahupuri, Kolhapur, Maharashtra, 416001",Kolhapur,Maharashtra,416001
230,LKST72,Elante Mall,TRUE,COCO,"Shop No 228 A, 2Nd Floor, Unit No 1, Industrial Area, Elante Mall, Chandigarh, Punjab, 160002",Chandigarh,Punjab,160002
486,LKST391,Sapphire 83 Mall,TRUE,COCO,"Shop No 114, Ground Floor, Sapphire 83 Mall, Sector 83, Gurugram, Haryana, 122004",Gurugram,Haryana,122004
742,LKST645,Flagship Store Gariahat,TRUE,COCO,"14/6, Gariahat, Gariahat Road, Opposite Gariahat Pantaloons, Kolkata, West Bengal, 700019",Kolkata,West Bengal,700019
998,ST420,Chinsurah,FALSE,FOFO,"21/152 Opposite Of Maitri Diagnostic, Hospital Road, Ankhan Bazar, Chinsurah, Near District Hospital, Hooghly, West Bengal, 712105",Hooghly,West Bengal,712105
1254,LKST1018,Shankar Nagar,TRUE,COCO,"Plot No Mig 53, Sector 1, Ward No 31, Turning Point Square, Shankar Nagar, Raipur, Chhattisgarh, 492007",Raipur,Chhattisgarh,492007
1510,LKST1254,Forum South,TRUE,COCO,"Shop No1, Prestige Falcon City Mall, Kanakapura Road, Anjanadri Layout, Konanakunte Cross Metro, Konanakunte, Prestige Falcon City Mall, Bengaluru, Karnataka, 560062",Bengaluru,Karnataka,560062
2022,LKST1853,Gangapur Road,TRUE,COCO,"Shop No 1 & 2, Plot No 3 , Survey No 51, Joshi Learning Centre, Gangapur Road, Anandvalli, Nashik, Maharashtra, 422013",Nashik,Maharashtra,422013
2278,LKST2285,Phase 2 GIDC,TRUE,COCO,"Shop No 29 & 30, Silvasa Vapi Road, Phase 2, GIDC, Vapi, Gujarat, 396191",Vapi,Gujarat,396191
231,LKST73,CG Road,TRUE,COCO,"Shop No 1, 2 & 3, Singaporean Avenue, , Cg Road, Near Super Mall, Ahmedabad, Gujarat, 380009",Ahmedabad,Gujarat,380009
487,LKST393,Avani Riverside Mall,TRUE,COCO,"Shop No 11, Ground Floor, Avani Mall, 32 Jagat Banerjee Ghat Road, Opposite Pantaloons, Howrah, West Bengal, 711102",Howrah,West Bengal,711102
743,LKST639,Karelibagh,TRUE,COCO,"Ground FLoor, Dharmik Avenue, Near HDFC Bank, Ambalal Cross Road, karelibaug, Vadodara, Gujarat, 390018",Vadodara,Gujarat,390018
999,ST412,Anakapalle,FALSE,FOFO,"12-1-22/5, 4 Road, Nehru Chowk, Next To Sbi Main Branch, Anakapalle, Andhra Pradesh, 531001",Anakapalle,Andhra Pradesh,531001
1511,LKST1444,Kazhakootam,TRUE,COCO,"Technopark Phase1 Gate, Trivandrum Bypass Road, Kazhakootam, Near Punjab National Bank, Thiruvananthapuram, Kerala, 695582",Thiruvananthapuram,kerala,695582
2023,LKST1946,Navanagar Hubli,TRUE,COCO,"Plot No. 7, E.W.S. Block No 10 to 22, Sri Ganesh Prasad Sabha Graha, HIG 57 2nd Cross Hubli Taluk, Navananagar, Hubli, Karnataka, 580025",Hubli,Karnataka,580025
2279,LKST1937,Abohar,TRUE,COCO,"Ground Floor, Plot No 2, Khewat No 5227, Opposite BSNL Office, Bus Stand Road, Abohar, Punjab, 152116",Abohar,Punjab,152116
488,LKST355,GSM Mall,TRUE,COCO,"Shop No Ff 101, First Floor, Gsm Mall, Madinaguda, Miyapur, Opposite My Home Jewel Apartments, Hyderabad, Telangana, 500049",Hyderabad,Telangana,500049
744,ST368,Bharuch,FALSE,FOFO,"Shop No 4 Ground Floor Sethna Plaza, Station Road, Near Hp Petrol Pump, Bharuch, Gujarat, 392001",Bharuch,Gujarat,392001
1000,LKST917,Indrapuri,TRUE,COCO,"Shop No 20, C Sector, Nagar Nigam Complex, Indrapuri Main Road, Indrapuri, Near Aapurti Super Bazaar, Bhopal, Madhya Pradesh, 462021",Bhopal,Madhya Pradesh,462021
1256,LKST1199,Chembur,TRUE,COCO,"Shop No 2, Ganesh Bhuvan, Dk Sandu Marg, Chembur, Opposite Icici Bank, Mumbai, Maharashtra, 400071",Mumbai,Maharashtra,400071
1512,LKST1589,Puppalguda Shaikpet,TRUE,COCO,"Plot No 40 & 41, Shop No 4-3/40/41/S2/A/1, S S Tower, Friends Colony, Puppalguda, Hyderabad, Telangana, 500089",Hyderabad,Telangana,500089
2024,LKST1921,Manikbagh Road,TRUE,COCO,"Plot No P9, GF, Shop No 2 & 3, Emrald Business Park, Manik Bagh Road, Palsikar Colony, Indore, Madhya Pradesh, 452007",Indore,Madhya Pradesh,452007
2280,LKST2321,Puruliya Road,TRUE,COCO,"Puruliya Road, Dangratoli Chowk, Near Kashyap Eye Hospital, Dangratoli, NayaToli, Ranchi, Jharkhand, 834001",Ranchi,Jharkhand,834001
489,LKST394,SRMT Mall,TRUE,COCO,"Shop No 206, Ground Floor, Srmt Mall, Sarpavaram Junction, Lalitha Nagar, Besides Kamal Watch Co, Kakinada, Andhra Pradesh, 533005",Kakinada,Andhra Pradesh,533005
745,LKST646,Laxminagar,TRUE,COCO,"F 4 & 5, Vijay Block, Vikas Marg, Laxmi Nagar, Delhi, 110092",Delhi,Delhi,110092
1001,LKST796,Swaroop Nagar,TRUE,COCO,"Shop No G8 & G9, Ground Floor, House No 7/118, Tulsa Complex, Swaroop Nagar, Kanpur, Uttar Pradesh, 208002",Kanpur,Uttar Pradesh,208002
1513,LKST1541,Gotri Sears Tower,TRUE,COCO,"Shop No 4, Ground Floor, Gotri Sears Tower, Sevasi Canel, Vadodara, Gujarat, 391101",Vadodara,Gujarat,391101
1769,LKST1352,Aerohub Airport Mall,TRUE,COCO,"No 1045, Aerohub, MLCP Block, Chennai International Airport, GST Road, Meenambakkam, Chennai, Tamil Nadu, 600027",Chennai,Tamil Nadu,600027
2025,LKST1970,Sikandara,TRUE,COCO,"Shop No 3, Ground Floor, Crossroads Mall, Bodla Road, Sikandra, Agra, Uttar Pradesh, 282007",Agra,Uttar Pradesh,282007
2281,LKST2278,Araghar,TRUE,COCO,"313/239, inder Road, Araghar, Dehradun Uttarakhand, 248001",Dehradun,Uttarakhand,248001
490,LKST384,Hazratganj,TRUE,COCO,"Shop No 4,5,6, Gobind Ram Son'S, Besides Marksmen Restaurant, Hazratganj, Besides Marskmen Restaurant, Lucknow, Uttar Pradesh, 226001",Lucknow,Uttar Pradesh,226001
746,LKST619,New Bellandur,TRUE,COCO,"203/205, Mint Plaza, Ground Floor, Green Glen Layout, New Bellandur, Next To Reliance Fresh, Bengaluru, Karnataka, 560103",Bengaluru,Karnataka,560103
1002,LKST805,Shantosh Nagar,TRUE,COCO,"&#34, Khaja Estate, Shop No 2, Ground Floor, 17-1-376/3, Shantosh Nagar, Hyderabad, Telangana, 500059",Hyderabad,Telangana,500059
1258,LKST1116,Kankanady,TRUE,COCO,"Rajsan Complex, Ground Floor, No 1-16/2-5, Pumpwell Road, Kankanady, Kankanady, Near Omega Hospital, Mangaluru, Karnataka, 575002",Mangaluru,Karnataka,575002
1514,LKST1416,Uttam Nagar,TRUE,COCO,"A27, Ground Floor, Hastal Main Najafgarh Road, Uttam Nagar, New Delhi, 110059",New Delhi,Delhi,110059
2026,LKST1740,Dilshad Garden,TRUE,COCO,"F 257-A, Pocket F, Hansraj Public School Road, Dilshad Garden, Delhi, 110095",Delhi,Delhi,110095
2282,LKST1941,Jagdale Avesa,TRUE,COCO,"Shop No 10, Jagdale Avesa, Pokharan Road No 2, Gandhi Nagar, West Thane, Maharashtra, 400606",Thane,Maharashtra,400606
235,LKST77,Royapuram,TRUE,COCO,"Municipal Door No 127/2, Mannarsamy Koil Street, Royapuram, Near Gk Jain School, Chennai, Tamil Nadu, 600013",Chennai,Tamil Nadu,600013
491,LKST397,Logix Mall,TRUE,COCO,"Shop No 10, Ground Floor, Plot No Bw 58, Logix City Center Mall, Sector 32, Opposite Haldiram'S, Noida, Uttar Pradesh, 201301",Noida,Uttar Pradesh,201301
1003,LKST914,Sector 8,TRUE,COCO,"Shop No 378 P, Sector 8, Urban Estate, Sector 8, Panchkula, Haryana, 134109",Panchkula,Haryana,134109
1515,LKST1349,Sector 70,TRUE,COCO,"Shop No 19A, Ground Floor, Reach 3 Road, Sector 70, Gurugram, Haryana, 122008",Gurugram,Haryana,122008
1771,LKST1768,"KW Mall, Rajnagar Extension",TRUE,COCO,"Shop No 48,49,50,51,52, Upper Ground Floor, KW Mall Delhi 6, Raj Nagar Extension, Ghaziabad, Uttar Pradesh, 201017",Ghaziabad,Uttar Pradesh,201017
2027,LKST1989,IC Colony Borivali West,TRUE,COCO,"Shop No 8, Ground Floor, Audumbar Chhaya, Co-Operative Housing Society Ltd, 34, Ami Kailash Building, Opposite Yes Bank, I C Colony, Borivali West, Mumbai, Maharashtra, 400103",Mumbai,Maharashtra,400103
2283,LKST1962,Samridhi Grand,TRUE,COCO,"Shop No 9, Ground Floor, Samridhi Grand Avenue, Techzone 4, Greater Noida, Uttar Pradesh, 201305",Greater Noida,Uttar Pradesh,201305
492,LKST400,Forum Neighbourhood Mall,TRUE,COCO,"Unit 222, Second Floor, Forum Neighbourhood Mall, Whitefield, Bengaluru, Karnataka, 560066",Bengaluru,Karnataka,560066
748,LKST648,Himayath Nagar,TRUE,COCO,"Flat No 3-6-365, Y V Rao Mansion 104&105, Himayatnagar Road, Gagan Mahal, Hyderabad, Telangana, 500029",Hyderabad,Telangana,500029
1004,LKST851,Sanpada,TRUE,COCO,"Shop No 3, Plot No 4/6, Seawoods Garden Chs, Sector 17, Sanpada, Sanpada, Navi Mumbai, Maharashtra, 400705",Navi Mumbai,Maharashtra,400705
1260,LKST1151,Manewada Nagpur,TRUE,COCO,"Plot No 176, Balaji Nagar, Venu Corner, Manewada Road, Nagpur, Maharashtra, 440027",Nagpur,Maharashtra,440027
1516,LKST1485,Tilakwadi,TRUE,COCO,"Cts No 5647/1, Ground Floor, New Goods Shed Road, Khanapur Road, Opposite Fire Fighter Station Belgaum, Belagavi, Karnataka, 590011",Belagavi,Karnataka,590011
2028,LKST1956,Scheme No 114,TRUE,COCO,"Plot No 1112, Ground Floor, Utsav Choraha, Near Power Station, Part I, Scheme No 114, Indore, Madhya Pradesh, 452010",Indore,Madhya Pradesh,452010
2284,LKST2242,MVP Double Road,TRUE,COCO,"Ground Floor D No 1-83-47/1, New Venkojipalem, Revenue Ward 8, Srinivasa Plaza, MVP Double Road, MVP Colony, Visakhapatnam, Andhra Pradesh, 530017",Visakhapatnam,Andhra Pradesh,530017
493,LKST389,Sasthamangalam,TRUE,COCO,"Shop 3 & 5, Ground Floor, Tc 9/2284, Green Trends Building, Sasthamangalam, Green Trends Building, Thiruvananthapuram, Kerala, 695010",Thiruvananthapuram,Kerala,695010
749,LKST647,Botanical Garden,TRUE,COCO,"H No 1-57/19, Sri Ram Nagar, Botanical Garden Road, Kondapur, Opposite Airtel Showroom, Hyderabad, Telangana, 500031",Hyderabad,Telangana,500031
1005,ST430,Udumalpet,FALSE,FOFO,"197 Palani Road, Udumalpet, Udumalpet, Tiruppur, Tamil Nadu, 642126",Tiruppur,Tamil Nadu,642126
1261,LKST1104,Kailash Colony,TRUE,COCO,"HS 17, Ground Floor, East Side, Kailash Colony Market, New Delhi, 110048",New Delhi,Delhi,110048
1517,LKST1262,Phoenix Citadel Mall,TRUE,COCO,"Shop No G 64, Plot No 244/1,244/2,242/4,245,248/1/1 243/2, Phoenix Citadel Mall, Mr 10 Road Junction, Nh 3 Bypass Road, Gram Khajrana Highway, Indore, Madhya Pradesh, 452016",Indore,Madhya Pradesh,452016
1773,LKST1502,Bhuchomandi,TRUE,COCO,"Ground Floor, Shop No 123B & 124B, NH7 Factory Outlet, Near Tim Hortons & Burger King, Barnala Highway Road, Bhucho Mandi, Bathinda, Punjab 151101",Bathinda,Punjab,151101
2029,LKST1837,Kishangarh,TRUE,COCO,"Ground Floor, Khasra No 704,706 & 713, Part of Block GA Officer’s Colony, Aditya Mill,  Laxmi Narayan Vihar, Madanganj, Kishangarh, Rajasthan, 305801",Kishangarh,Rajasthan,305801
2285,LKST2236,"SV Road, Andheri West",TRUE,COCO,"Shop No 06 Monisha Building, Swami Vivekananda Road, SV Road, Andheri West, Mumbai, Maharashtra, 400058",Mumbai,Maharashtra,400058
238,LKST80,Flagship Store at Ambattur,TRUE,COCO,"Old No 605A, New No 490, Mth Road, Ambattur, Opposite Singapore Shopping, Chennai, Tamil Nadu, 600053",Chennai,Tamil Nadu,600053
494,ST307,Janpath,FALSE,FOFO,"Plot No B 55, Janpath Road, Shaheed Nagar, Shaheed Nagar, Opposite Rama Devi College, Bhubaneswar, Odisha, 751007",Bhubaneswar,Odisha,751007
1006,LKST868,Flagship Store at Yelahanka,TRUE,COCO,"948, Vln Square, Lig 2Nd Satge, 16Th B Cross Road, 2Nd Stage, Yelahanka New Town, Yelahanka, Near Sri Raghavendra Nursing Home, Bengaluru, Karnataka, 560064",Bengaluru,Karnataka,560064
1262,LKST1125,Hampankatta,TRUE,COCO,"Ground Floor, Premium Enclave, Light House Hill Road, Hampankatta, Opposite To Canara Bank, Mangaluru, Karnataka, 575001",Mangaluru,Karnataka,575001
1518,ST571,Adoni,TRUE,FOFO,"1/54/17, Sri Ramnagar Colony, AAS College Road, Kurnool District, Adoni, Andhra Pradesh, 518301",Adoni,Andhra Pradesh,518301
2030,LKST1942,Bikaner,TRUE,COCO,"Ground Floor, Near Income Tax Office, Rani Bazar, Bikaner, Rajasthan, 334001",Bikaner,Rajasthan,334001
2286,LKST2298,Mavdi,TRUE,COCO,"Shop No 3 & 4, One Mavdi Building, Mavdi Bypass Road, Behind Haridarshan School, Mavdi Village, Mavdi, Rajkot, Gujarat, 360004",Rajkot,Gujarat,360004
239,LKST81,Sector 50,TRUE,COCO,"Shop No B 1/50, , Sector 50, Noida, Near Noida Sector 50 Market, Noida, Uttar Pradesh, 201301",Noida,Uttar Pradesh,201301
751,LKST599,MG Road Trivandrum,TRUE,COCO,"TC 38/1626, Mg Road, Thiruvananthapuram, Kerala, 695036",Thiruvananthapuram,Kerala,695036
1007,LKST897,Nagawara,TRUE,COCO,"34, Sy No 39/1, Vidyasagar Bus Stop, Thanisandra Road Main, Dr Shivaram Karanth Nagar Post, Nagwara, Opposite Dhurudesh Honda Showroom, Bengaluru, Karnataka, 560077",Bengaluru,Karnataka,560077
1263,LKST1142,Chamundipuram,TRUE,COCO,"New No 2954/4, Plot No K 12/4, Khata No 38/2004, Chamundipuram Circle, Next To More Market, Mysuru, Karnataka, 570008",Mysuru,Karnataka,570008
1519,LKST1521,Sreekariyam,TRUE,COCO,"TC 5/3568-1, Palakattu Veedu, Chenthy Pongumoodu, Medical College Po, Sreekariyam, Thiruvananthapuram, Kerala, 695011",Thiruvananthapuram,Kerala,695011
2031,LKST1827,New Cantt Road,TRUE,COCO,"Plot No 17 C, Bakshi Plaza, Part Of Ground Floor, New Cantt Road, Hathi Barkala, Dehradun, Uttarakhand, 248001",Dehradun,Uttarakhand,248001
2287,LKST2220,Dholepatil Road Sanpamvadi,TRUE,COCO,"Shop No 6 & 7 Hermes Complex, Balkrishna Sakharam, Dhole Patil Road, Near hotel Kapila, Sanpamvadi, Pune, Maharashtra, 411001",Pune,Maharashtra,411001
240,LKST82,Annanagar East,TRUE,COCO,"G/A, F/36, Kg Galaxy, 2Nd Avenue, , Annanagar East, Near Naidu Hall, Chennai, Tamil Nadu, 600102",Chennai,Tamil Nadu,600102
496,LKST387,City Centre Mall,TRUE,COCO,"Shop No Ff28, First Floor, City Centre Mall, Christian Basti, Guwahati, Assam, 781005",Guwahati,Assam,781005
752,LKST649,Eluru Road,TRUE,COCO,"#27-1-58, Sathya Estate, Muddha Subbaiah Street, Governor Pet, Eluru Road, Near South India Shopping Mall, Vijayawada, Andhra Pradesh, 520002",Vijayawada,Andhra Pradesh,520002
1008,LKST978,Raghuvanahalli Kanakapura Main Road,TRUE,COCO,"Jr Plaza 6, Kanakapura Main Road, Metro Pillar No 217, Raghuvanahalli, Near Karnataka Bank, Bengaluru, Karnataka, 560062",Bengaluru,Karnataka,560062
1264,LKST895,Janakpuri C4E,TRUE,COCO,"Shop No 331, Ground Floor, C4E, Janakpuri, New Delhi, 110058",New Delhi,Delhi,110058
1520,LkST1283,Nagarbhavi 80ft Road,TRUE,COCO,"Ground Floor Plot No 348/689, Nagarbhavi 80Ft Road, Vinayaka Layout, Nagarbhavi, Bengaluru, Karnataka, 560072",Bengaluru,Karnataka,560072
2032,LKST1813,MG Road,TRUE,COCO,"Shop KMC 32/2280, Bendichal Commercial Complex, MG Road, Press Club junction, Kasaragod, Kerala, 671121",Kasaragod,Kerala,671121
2288,LKST1434,Thoppampatti,TRUE,COCO,"295/1, Thirumala Avenue, Mettupalayam Road, Thoppampatti Pirivu, Rakkipalayam Post, Coimbatore, Tamil Nadu, 641017",Coimbatore,Tamil Nadu,641017
241,LKST83,Salt Lake,FALSE,COCO,"Shop No Bf/21, Sector 1, Cap Camp Island, Salt Lake, Beside Indusind Bank, Kolkata, West Bengal, 700091",Kolkata,West Bengal,700091
753,LKST650,Guduvanchery,TRUE,COCO,"Shop No 116, Gst Road, Chengalpattu, Next To Chellamani & Co, Guduvanchery, Tamil Nadu, 603202",Guduvanchery,Tamil Nadu,603202
1009,LKST945,Korattur,TRUE,COCO,"Plot No 1163, 57Th Street Tnbh, Korattur, Near Korattur Bus Stand, Chennai, Tamil Nadu, 600080",Chennai,Tamil Nadu,600080
1265,LKST1205,Vinayagapuram,TRUE,COCO,"Door Old 34, New 98, Redhill Road, Kalpalayam, Vinayagapuram, Next To Axis Bank, Chennai, Tamil Nadu, 600099",Chennai,Tamil Nadu,600099
1521,ST547,Karad,TRUE,FOFO,"469, A1, Shanivar Peth, Talbhag, Opposite P.G Shah Petrol Pump, Karad, Maharashtra, 415110",Karad,Maharashtra,415110
1777,LKST1798,Dharapuram Road,TRUE,COCO,"167,169/133-134, Dharapuram Main Road, Opposite Usha Theater, Tiruppur, Tamil Nadu, 641604",Tiruppur,Tamil Nadu,641604
2033,LKST1289,"Barasat Road, Barrackpur",TRUE,COCO,"Ward No 7, Barasat Road, Nona Chandanpukur, Barrackpore, Kolkata, West Bengal, 700122",Kolkata,West Bengal,700122
2289,LKST2168,Telibagh,TRUE,COCO,"Ground Floor, 587/018, Raibareli Road, Telibagh, Lucknow, Uttar Pradesh, 226002",Lucknow,Uttar Pradesh,226002
242,LKST84,Flagship Store at Whitefield,TRUE,COCO,"68/62, Labh Villa, Whitefield, Near Csi Memorial Church, Bengaluru, Karnataka, 560066",Bengaluru,Karnataka,560066
498,LKST403,Nexus Mall,TRUE,COCO,"Shop No 11A, 1St Floor, Nexus Mall, Mangladevi Temple Road, Pandeshwar, Mangaluru, Karnataka, 575001",Mangaluru,Karnataka,575001
754,ST367,Sambalpur,FALSE,FOFO,"Shop No G1/G2, Varun Plaza, Buddharaja, Attapalli, Sambalpur, Odisha, 768004",Sambalpur,Odisha,768004
1010,LKST808,Taramani Road,TRUE,COCO,"Plot No 13 & 14, Ramagiri Layout, Tharamani Link Road, Velachery, Near Indus Ind Bank, Chennai, Tamil Nadu, 600042",Chennai,Tamil Nadu,600042
1266,LKST976,Habra,TRUE,COCO,"Jessore Road, P.S Habra, Jessore Road, Near Joygachi, Habra, West Bengal, 743263",Habra,West Bengal,743263
1522,ST574,Medical College Road,TRUE,FOFO,"203 /3AP, Medical College Road, Mangalapuram, Near Punjab National Bank, Thanjavur, Tamil Nadu, 613007",Thanjavur,Tamil Nadu,613007
2290,LKST1686,Minal Residency,TRUE,COCO,"Ground Floor, Shop No 63, 64 & 65, Minal Residency, Opposite Raj HQ, Ayodhya Nagar Bypass, Bhopal, Madhya Pradesh, 462023",Bhopal,Madhya Pradesh,462023
243,LKST86,Maninagar,TRUE,COCO,"Shop No 5, Madhuram Complex, Maninagar Char Rasta, Maninagar, Opposite Shree Vallabhacharya Ji Chowk Bus Stop, Ahmedabad, Gujarat, 380008",Ahmedabad,Gujarat,380008
499,LKST404,Nexus Vijaya Mall,TRUE,COCO,"Shop No 203, Second Floor, Nexus Vijaya Mall 183, Arcot Road, Vadapalani, Chennai, Tamil Nadu, 600026",Chennai,Tamil Nadu,600026
755,LKST565,Madeenaguda,TRUE,COCO,"Shop No G2, Ground Floor, Kalyan Tulasi Ram Chambers, Madeenaguda, Opposite Croma & Allensolly, Hyderabad, Telangana, 500049",Hyderabad,Telangana,500049
1011,LKST878,Neelankarai,TRUE,COCO,"No 349, East Coast Road, Neelankarai, Near K L Hospital, Chennai, Tamil Nadu, 600115",Chennai,Tamil Nadu,600115
